id;month_year;employee_id;employee_name;gender;age;salary;function_group;company_name;company_city;company_state;company_type;const_site_category;pay_month
275552022-01-01;01/01/2022;27555;Arthur Santos;Male;23;3610,6;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
215992022-01-01;01/01/2022;21599;Roman Curtis;Male;24;3610,6;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
244072022-01-01;01/01/2022;24407;Bryant Pearson;Male;33;3500;Engineering;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
272612022-01-01;01/01/2022;27261;Brent Delgado;Male;23;3500;Engineering;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
282502022-01-01;01/01/2022;28250;Russell Valdez;Male;23;950;Trainees;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
232422022-01-01;01/01/2022;23242;Ramon Pena;Male;22;2145,4;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
277092022-01-01;01/01/2022;27709;Lawrence Rios;Male;20;2231,5;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
273302022-01-01;01/01/2022;27330;Moises Douglas;Male;28;1562,04;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
111092022-01-01;01/01/2022;11109;Aiden Sandoval;Male;21;2116,96;Machine Operators;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
287422022-01-01;01/01/2022;28742;Quentin Barrett;Male;20;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
276692022-01-01;01/01/2022;27669;Jay Hopkins;Female;38;1050,4;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
275822022-01-01;01/01/2022;27582;Tyrese Keller;Male;28;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
291532022-01-01;01/01/2022;29153;Tristen Guerrero;Male;34;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
289452022-01-01;01/01/2022;28945;Emanuel Stanley;Male;31;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
293432022-01-01;01/01/2022;29343;Salvador Bates;Male;38;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
281872022-01-01;01/01/2022;28187;Terry Alvarado;Male;38;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
286642022-01-01;01/01/2022;28664;Esteban Ortega;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
251782022-01-01;01/01/2022;25178;Tyson Wade;Male;25;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
98892022-01-01;01/01/2022;9889;Braxton Estrada;Male;36;1053,43;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
238992022-01-01;01/01/2022;23899;Marvin Contreras;Male;24;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290152022-01-01;01/01/2022;29015;Branden Barnett;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
251312022-01-01;01/01/2022;25131;Brody Caldwell;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
232502022-01-01;01/01/2022;23250;Craig Santiago;Male;32;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
237232022-01-01;01/01/2022;23723;Ismael Lambert;Male;35;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
238132022-01-01;01/01/2022;23813;Rodney Powers;Male;30;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
245742022-01-01;01/01/2022;24574;Isiah Chambers;Male;35;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
237552022-01-01;01/01/2022;23755;Marshall Nunez;Male;20;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
289462022-01-01;01/01/2022;28946;Maurice Craig;Male;27;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
237572022-01-01;01/01/2022;23757;Ernesto Leonard;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
252942022-01-01;01/01/2022;25294;Emilio Lowe;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
260782022-01-01;01/01/2022;26078;Brendon Rhodes;Male;22;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
270602022-01-01;01/01/2022;27060;Eddie Byrd;Male;32;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
280412022-01-01;01/01/2022;28041;Kody Gregory;Male;25;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
247812022-01-01;01/01/2022;24781;Malachi Shelton;Male;38;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
288832022-01-01;01/01/2022;28883;Abel Frazier;Male;38;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290012022-01-01;01/01/2022;29001;Keaton Becker;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
300192022-01-01;01/01/2022;30019;Jon Maldonado;Male;23;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
282192022-01-01;01/01/2022;28219;Shaun Fleming;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
279772022-01-01;01/01/2022;27977;Ezekiel Vega;Male;31;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
299932022-01-01;01/01/2022;29993;Nikolas Sutton;Male;30;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
284812022-01-01;01/01/2022;28481;Santiago Cohen;Male;32;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
252682022-01-01;01/01/2022;25268;Axel Jennings;Male;33;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
241702022-01-01;01/01/2022;24170;Camden Parks;Female;21;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
284052022-01-01;01/01/2022;28405;Trevon McDaniel;Male;26;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
281902022-01-01;01/01/2022;28190;Bobby Watts;Male;24;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
280222022-01-01;01/01/2022;28022;Conor Barker;Male;36;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
288302022-01-01;01/01/2022;28830;Jamal Norris;Male;29;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
277522022-01-01;01/01/2022;27752;Lukas Vaughn;Male;37;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
296982022-01-01;01/01/2022;29698;Malcolm Vazquez;Male;22;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
280542022-01-01;01/01/2022;28054;Zackery Holt;Male;36;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
296902022-01-01;01/01/2022;29690;Jayson Schwartz;Male;23;1212;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
284252022-01-01;01/01/2022;28425;Javon Steele;Male;35;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290882022-01-01;01/01/2022;29088;Roger Benson;Male;21;1859;Professionals;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
273042022-01-01;01/01/2022;27304;Reginald Neal;Male;24;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
289422022-01-01;01/01/2022;28942;Zachariah Dominguez;Male;26;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
297412022-01-01;01/01/2022;29741;Desmond Horton;Female;25;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
272912022-01-01;01/01/2022;27291;Dean Terry;Male;26;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298612022-01-01;01/01/2022;29861;Larry Williamson;Male;22;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-01
296782022-01-01;01/01/2022;29678;Keegan Dean;Male;18;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-01
296652022-01-01;01/01/2022;29665;Danny Hanson;Male;19;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-01
301112022-01-01;01/01/2022;30111;Arturo Fuller;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-01
283542022-01-01;01/01/2022;28354;Felix Wolfe;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
286092022-01-01;01/01/2022;28609;Johnathon Hale;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
291132022-01-01;01/01/2022;29113;Quinton Lyons;Male;27;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
296972022-01-01;01/01/2022;29697;Davis Graves;Male;21;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
275832022-01-01;01/01/2022;27583;Gerald Haynes;Male;27;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
274392022-01-01;01/01/2022;27439;Rodrigo Miles;Male;20;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298712022-01-01;01/01/2022;29871;Demetrius Park;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
281252022-01-01;01/01/2022;28125;Billy Warner;Male;18;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
276752022-01-01;01/01/2022;27675;Rene Padilla;Female;26;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298802022-01-01;01/01/2022;29880;Reece Bush;Male;19;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
275002022-01-01;01/01/2022;27500;Kelvin Thornton;Male;22;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290802022-01-01;01/01/2022;29080;Leo McCarthy;Male;23;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
280422022-01-01;01/01/2022;28042;Chris Mann;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298462022-01-01;01/01/2022;29846;Guillermo Zimmerman;Male;25;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290692022-01-01;01/01/2022;29069;Kevon Erickson;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
300702022-01-01;01/01/2022;30070;Steve Fletcher;Male;26;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
272942022-01-01;01/01/2022;27294;Frederick McKinney;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
276722022-01-01;01/01/2022;27672;Clay Page;Female;21;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
281172022-01-01;01/01/2022;28117;Weston Dawson;Male;24;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
293422022-01-01;01/01/2022;29342;Dorian Joseph;Male;28;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290252022-01-01;01/01/2022;29025;Hugo Marquez;Male;25;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
301172022-01-01;01/01/2022;30117;Roy Reeves;Male;18;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298722022-01-01;01/01/2022;29872;Orlando Klein;Male;22;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
296942022-01-01;01/01/2022;29694;Kai Baldwin;Male;26;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
301812022-01-01;01/01/2022;30181;Khalil Moran;Male;25;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
297392022-01-01;01/01/2022;29739;Graham Love;Male;25;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
299472022-01-01;01/01/2022;29947;Noel Robbins;Male;23;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298442022-01-01;01/01/2022;29844;Nathanael Ball;Male;27;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
298452022-01-01;01/01/2022;29845;Terrell Cortez;Male;20;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
278332022-01-01;01/01/2022;27833;Mauricio Bowen;Male;23;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
247922022-01-01;01/01/2022;24792;Amir Sharp;Male;31;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
304412022-01-01;01/01/2022;30441;Nelson Cummings;Male;38;1120;Production Supervisors;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
290512022-01-01;01/01/2022;29051;Jarod Ramsey;Male;23;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
281192022-01-01;01/01/2022;28119;Kade Hardy;Female;34;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
297762022-01-01;01/01/2022;29776;Kristian Swanson;Male;29;1212;Assistants;The Pines at Windward;Goiania;Goias;Construction Site;Residential;2022-01
243582022-01-01;01/01/2022;24358;Garret Barber;Male;37;2528,49;Administration;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
291822022-01-01;01/01/2022;29182;Rodolfo Acosta;Male;22;3266,67;Engineering;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
300272022-01-01;01/01/2022;30027;Dane Chandler;Male;38;1212;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
216432022-01-01;01/01/2022;21643;Felipe Blair;Male;27;1053,43;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
231732022-01-01;01/01/2022;23173;Todd Daniel;Male;34;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
216502022-01-01;01/01/2022;21650;Mateo Dennis;Male;35;3831,08;Production Supervisors;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
260912022-01-01;01/01/2022;26091;Jaylon Oconnor;Male;30;1212;Machine Operators;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
275122022-01-01;01/01/2022;27512;Ezra Quinn;Male;22;1053,43;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
285342022-01-01;01/01/2022;28534;Kenny Gross;Male;22;1859;Professionals;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
257632022-01-01;01/01/2022;25763;Ross Fitzgerald;Male;28;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
237532022-01-01;01/01/2022;23753;Francis Doyle;Male;35;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
282432022-01-01;01/01/2022;28243;Tate McLaughlin;Female;25;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
236852022-01-01;01/01/2022;23685;Reid Rojas;Male;24;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
277532022-01-01;01/01/2022;27753;Warren Rodgers;Male;28;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
288592022-01-01;01/01/2022;28859;Randall Singh;Male;21;1212;Assistants;The Greens at Fairway Hills;Goiania;Goias;Construction Site;Commercial;2022-01
294182022-01-01;01/01/2022;29418;Bennett Yang;Male;22;1870;Administration;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2022-01
288092022-01-01;01/01/2022;28809;Jermaine Figueroa;Male;27;1870;Administration;The Crossings at Falcon Point;Brasilia;Distrito Federal;Construction Site;Residential;2022-01
